draw_index,draw_date,lottery_type,window,entropy,cross_entropy_ratio,cross_sync_index,entropy_gradient,collapse_flag
112000024,2023-01-28T00:00:00,DAILY_539,30,0.9368186842582426,0.9574689626169222,0.08187134502923976,0.00534658894063611,0
112000024,2023-01-28T00:00:00,DAILY_539,150,0.9897776970484669,0.994819588457696,0.18055555555555555,0.0001986336463930538,0
112000024,2023-01-28T00:00:00,DAILY_539,500,0.9983885169279025,0.9995662189844653,0.1111111111111111,4.4518090039580294e-05,0
112000015,2023-01-29T00:00:00,BIG_LOTTO,30,0.976008644164248,1.0136591014508423,0.1437908496732026,0.0012733976302462535,0
112000015,2023-01-29T00:00:00,BIG_LOTTO,150,0.994317141627388,1.0012368067818966,0.08187134502923976,0.00016200588251169545,0
112000015,2023-01-29T00:00:00,BIG_LOTTO,500,0.998997070099946,1.0004809456750374,0.11455108359133127,-3.021289906257607e-05,0
112000016,2023-01-30T00:00:00,BIG_LOTTO,30,0.975261709848335,1.0128833534366846,0.1437908496732026,-0.0007469343159129949,0
112000016,2023-01-30T00:00:00,BIG_LOTTO,150,0.9943425755192868,1.0012624176736762,0.08187134502923976,2.543389189879619e-05,0
112000016,2023-01-30T00:00:00,BIG_LOTTO,500,0.9989878898223119,1.0004717517613375,0.11455108359133127,-9.180277634079914e-06,0
112000025,2023-01-30T00:00:00,DAILY_539,30,0.9435841540553714,0.9641241812993087,0.1437908496732026,0.0,0
112000025,2023-01-30T00:00:00,DAILY_539,150,0.9904691938573413,0.9954208417774617,0.2222222222222222,0.0,0
112000025,2023-01-30T00:00:00,DAILY_539,500,0.9984173847758818,0.9996148331121234,0.1437908496732026,0.0,0
112000009,2023-01-30T00:00:00,POWER_LOTTO,30,0.9821296145425619,1.0236670209086143,0.17647058823529413,0.0,0
112000009,2023-01-30T00:00:00,POWER_LOTTO,150,0.9957085712674761,1.0033279594872608,0.19298245614035087,0.0,0
112000009,2023-01-30T00:00:00,POWER_LOTTO,500,0.9986162907148787,0.9999135412474212,0.08187134502923976,0.0,0
112000017,2023-01-31T00:00:00,BIG_LOTTO,30,0.9774355502688628,1.0170180436649157,0.1111111111111111,0.002173840420527706,0
112000017,2023-01-31T00:00:00,BIG_LOTTO,150,0.9939049666543252,1.0011245862644984,0.1111111111111111,-0.0004376088649616916,0
112000017,2023-01-31T00:00:00,BIG_LOTTO,500,0.9989717990287665,1.000452127770458,0.1111111111111111,-1.609079354536469e-05,0
112000026,2023-01-31T00:00:00,DAILY_539,30,0.9439674362640913,0.9653855689307442,0.1437908496732026,0.0003832822087198595,0
112000026,2023-01-31T00:00:00,DAILY_539,150,0.9897960888865415,0.9949269978168974,0.18055555555555555,-0.0006731049707998649,0
112000026,2023-01-31T00:00:00,DAILY_539,500,0.998394121598229,0.9995844477810678,0.1111111111111111,-2.3263177652776967e-05,0
112000018,2023-02-01T00:00:00,BIG_LOTTO,30,0.9788423270819379,1.0179477136826887,0.1111111111111111,0.0014067768130751057,0
112000018,2023-02-01T00:00:00,BIG_LOTTO,150,0.9942192922665931,1.001395290316858,0.1111111111111111,0.00031432561226796274,0
112000018,2023-02-01T00:00:00,BIG_LOTTO,500,0.998959276865145,1.0004546584399594,0.1111111111111111,-1.2522163621575544e-05,0
112000027,2023-02-01T00:00:00,DAILY_539,30,0.9449759157442265,0.9657222399984785,0.1437908496732026,0.0010084794801351604,0
112000027,2023-02-01T00:00:00,DAILY_539,150,0.9898871093761199,0.9948613244266944,0.18055555555555555,9.102048957843056e-05,0
112000027,2023-02-01T00:00:00,DAILY_539,500,0.9983640370992142,0.9995605932061724,0.1111111111111111,-3.0084499014870758e-05,0
112000019,2023-02-02T00:00:00,BIG_LOTTO,30,0.9743164396642116,1.0143100001994267,0.05263157894736842,-0.004525887417726304,0
112000019,2023-02-02T00:00:00,BIG_LOTTO,150,0.9944730091703368,1.0015025119557912,0.1111111111111111,0.0002537169037436504,0
112000019,2023-02-02T00:00:00,BIG_LOTTO,500,0.9989701018799727,1.000484036208947,0.1111111111111111,1.082501482774223e-05,0
112000028,2023-02-02T00:00:00,DAILY_539,30,0.9429490797593276,0.9658846352616727,0.11455108359133127,-0.0020268359848988338,0
112000028,2023-02-02T00:00:00,DAILY_539,150,0.990181194739367,0.9950300253102544,0.18055555555555555,0.00029408536324715406,0
112000028,2023-02-02T00:00:00,DAILY_539,500,0.9983270373221462,0.9995181327010898,0.1111111111111111,-3.699977706794755e-05,0
112000010,2023-02-02T00:00:00,POWER_LOTTO,30,0.9781922665207016,1.0204035451644828,0.11455108359133127,0.0,0
112000010,2023-02-02T00:00:00,POWER_LOTTO,150,0.9957808918224991,1.0034804953536423,0.18055555555555555,0.0,0
112000010,2023-02-02T00:00:00,POWER_LOTTO,500,0.9986465589089122,0.999997986586865,0.1111111111111111,0.0,0
112000020,2023-02-03T00:00:00,BIG_LOTTO,30,0.9741188130075613,1.0137065606990012,0.1111111111111111,-0.00019762665665024048,0
112000020,2023-02-03T00:00:00,BIG_LOTTO,150,0.9944986720397256,1.0014323042033177,0.1111111111111111,2.5662869388876075e-05,0
112000020,2023-02-03T00:00:00,BIG_LOTTO,500,0.9989709039257032,1.0004897383018851,0.08187134502923976,8.020457304969142e-07,0
112000029,2023-02-03T00:00:00,DAILY_539,30,0.9469162922154294,0.9716458571170712,0.1111111111111111,0.003967212456101765,0
112000029,2023-02-03T00:00:00,DAILY_539,150,0.9904400301688554,0.9953114770502,0.1111111111111111,0.0002588354294883466,0
112000029,2023-02-03T00:00:00,DAILY_539,500,0.9983262578894581,0.9995214535497743,0.1437908496732026,-7.794326881693792e-07,0
112000021,2023-02-04T00:00:00,BIG_LOTTO,30,0.9741188130075615,1.0095470320328335,0.08187134502923976,2.220446049250313e-16,0
112000021,2023-02-04T00:00:00,BIG_LOTTO,150,0.9946006560315412,1.001319381063731,0.1111111111111111,0.0001019839918156018,0
112000021,2023-02-04T00:00:00,BIG_LOTTO,500,0.9989981569870593,1.0005235316118046,0.08187134502923976,2.7253061356091735e-05,0
112000030,2023-02-04T00:00:00,DAILY_539,30,0.9548348708651689,0.9797712365223339,0.05263157894736842,0.00791857864973955,0
112000030,2023-02-04T00:00:00,DAILY_539,150,0.9908677164551347,0.9956902449430227,0.1111111111111111,0.00042768628627931626,0
112000030,2023-02-04T00:00:00,DAILY_539,500,0.9983132867857476,0.9994948309646547,0.1437908496732026,-1.2971103710457399e-05,0
112000022,2023-02-05T00:00:00,BIG_LOTTO,30,0.9701451116424544,1.0047849158522135,0.08187134502923976,-0.003973701365107107,0
112000022,2023-02-05T00:00:00,BIG_LOTTO,150,0.994357457466005,1.001092242824361,0.1111111111111111,-0.00024319856553622898,0
112000022,2023-02-05T00:00:00,BIG_LOTTO,500,0.9989516233437356,1.0004809188521306,0.08187134502923976,-4.653364332374288e-05,0
112000031,2023-02-06T00:00:00,DAILY_539,30,0.9560715474708422,0.9832476352342808,0.1111111111111111,0.0,0
112000031,2023-02-06T00:00:00,DAILY_539,150,0.9908325860366551,0.9957469778434008,0.1111111111111111,0.0,0
112000031,2023-02-06T00:00:00,DAILY_539,500,0.9983053189175253,0.9994926716640483,0.1437908496732026,0.0,0
112000011,2023-02-06T00:00:00,POWER_LOTTO,30,0.9749787625741104,1.0125364908009278,0.1111111111111111,0.0,0
112000011,2023-02-06T00:00:00,POWER_LOTTO,150,0.9957125392370054,1.0031108415052812,0.1111111111111111,0.0,0
112000011,2023-02-06T00:00:00,POWER_LOTTO,500,0.9986375602927056,0.9999916250699774,0.11455108359133127,0.0,0
112000023,2023-02-07T00:00:00,BIG_LOTTO,30,0.9697430210547648,1.0035436952129366,0.1111111111111111,0.0,0
112000023,2023-02-07T00:00:00,BIG_LOTTO,150,0.9944166965706909,1.001056289216723,0.1111111111111111,0.0,0
112000023,2023-02-07T00:00:00,BIG_LOTTO,500,0.9989865288473455,1.0005245498366242,0.08187134502923976,0.0,0
112000032,2023-02-07T00:00:00,DAILY_539,30,0.958696524707227,0.9864737204449104,0.1437908496732026,0.0026249772363847734,0
112000032,2023-02-07T00:00:00,DAILY_539,150,0.990797889596917,0.9955998500970161,0.1111111111111111,-3.469643973819103e-05,0
112000032,2023-02-07T00:00:00,DAILY_539,500,0.9982432507177282,0.9994081364347908,0.1437908496732026,-6.206819979703848e-05,0
112000034,2023-02-09T00:00:00,DAILY_539,30,0.9667771105564348,0.9934997213538728,0.17647058823529413,0.008080585849207789,0
112000034,2023-02-09T00:00:00,DAILY_539,150,0.9904029908049273,0.9952549601557564,0.08187134502923976,-0.0003948987919896174,0
112000034,2023-02-09T00:00:00,DAILY_539,500,0.9982216510252171,0.9993777912920676,0.18055555555555555,-2.15996925111428e-05,0
112000012,2023-02-09T00:00:00,POWER_LOTTO,30,0.9739408396259726,1.0045591145845902,0.11455108359133127,0.0,0
112000012,2023-02-09T00:00:00,POWER_LOTTO,150,0.9959369369706738,1.0036065736635345,0.1513157894736842,0.0,0
112000012,2023-02-09T00:00:00,POWER_LOTTO,500,0.9986823199950945,1.0000696111194627,0.1513157894736842,0.0,0
112000024,2023-02-10T00:00:00,BIG_LOTTO,30,0.9722642569169387,0.9976941950000092,0.11455108359133127,0.0,0
112000024,2023-02-10T00:00:00,BIG_LOTTO,150,0.9943128592221135,1.000718734384013,0.17647058823529413,0.0,0
112000024,2023-02-10T00:00:00,BIG_LOTTO,500,0.9990039598543791,1.000531621108646,0.08187134502923976,0.0,0
112000035,2023-02-10T00:00:00,DAILY_539,30,0.968860186906499,0.9924676934510615,0.1437908496732026,0.002083076350064217,0
112000035,2023-02-10T00:00:00,DAILY_539,150,0.9909827554290696,0.9956986055173607,0.17647058823529413,0.0005797646241422205,0
112000035,2023-02-10T00:00:00,DAILY_539,500,0.9982401174754527,0.9993843409492997,0.1437908496732026,1.8466450235621323e-05,0
112000037,2023-02-13T00:00:00,DAILY_539,30,0.9692470027096384,0.9930603907804237,0.08187134502923976,0.00038681580313937314,0
112000037,2023-02-13T00:00:00,DAILY_539,150,0.9910801833155567,0.9957055035342417,0.17647058823529413,9.742788648714473e-05,0
112000037,2023-02-13T00:00:00,DAILY_539,500,0.9982932454722936,0.9994314181120442,0.1437908496732026,5.312799684087377e-05,0
112000013,2023-02-13T00:00:00,POWER_LOTTO,30,0.9801623929370766,1.0098910544031883,0.05263157894736842,0.0,0
112000013,2023-02-13T00:00:00,POWER_LOTTO,150,0.9962146958790794,1.003452119975842,0.17647058823529413,0.0,0
112000013,2023-02-13T00:00:00,POWER_LOTTO,500,0.9987061834269133,1.0000515418952374,0.11455108359133127,0.0,0
112000025,2023-02-14T00:00:00,BIG_LOTTO,30,0.9718780100598228,0.9973829075950458,0.1111111111111111,0.0,0
112000025,2023-02-14T00:00:00,BIG_LOTTO,150,0.9944947654982706,1.0007671441015769,0.17647058823529413,0.0,0
112000025,2023-02-14T00:00:00,BIG_LOTTO,500,0.9990161762685612,1.0005062338417123,0.08187134502923976,0.0,0
112000038,2023-02-14T00:00:00,DAILY_539,30,0.9692470027096382,0.9933418173968258,0.05555555555555555,-2.220446049250313e-16,0
112000038,2023-02-14T00:00:00,DAILY_539,150,0.9913035053287574,0.9959565549835044,0.21323529411764708,0.00022332201320074407,0
112000038,2023-02-14T00:00:00,DAILY_539,500,0.9982946712883625,0.9994225707771005,0.1111111111111111,1.4258160688784827e-06,0
112000040,2023-02-16T00:00:00,DAILY_539,30,0.970243232669437,0.9956901484040299,0.08187134502923976,0.0009962299597988666,0
112000040,2023-02-16T00:00:00,DAILY_539,150,0.9913815673532257,0.9963581043539155,0.21323529411764708,7.806202446825061e-05,0
112000040,2023-02-16T00:00:00,DAILY_539,500,0.9983437208967372,0.9994695307427849,0.1111111111111111,4.9049608374707176e-05,0
112000014,2023-02-16T00:00:00,POWER_LOTTO,30,0.9796093545810194,1.0101566157373358,0.1437908496732026,0.0,0
112000014,2023-02-16T00:00:00,POWER_LOTTO,150,0.9961613537240701,1.0035723546690882,0.21323529411764708,0.0,0
112000014,2023-02-16T00:00:00,POWER_LOTTO,500,0.9987267214371389,1.000044687972489,0.08187134502923976,0.0,0
112000026,2023-02-17T00:00:00,BIG_LOTTO,30,0.9692765196532869,0.993547218389502,0.1437908496732026,0.0,0
112000026,2023-02-17T00:00:00,BIG_LOTTO,150,0.993849191723509,0.9999039025280637,0.11455108359133127,0.0,0
112000026,2023-02-17T00:00:00,BIG_LOTTO,500,0.9990204638218034,1.0004846837200516,0.08187134502923976,0.0,0
112000041,2023-02-17T00:00:00,DAILY_539,30,0.9702432326694371,0.9950311358043082,0.1111111111111111,1.1102230246251565e-16,0
112000041,2023-02-17T00:00:00,DAILY_539,150,0.9916006214387411,0.9965144416848275,0.08187134502923976,0.00021905408551536887,0
112000041,2023-02-17T00:00:00,DAILY_539,500,0.9983488874859114,0.9994760189713335,0.1111111111111111,5.166589174265823e-06,0
112000043,2023-02-20T00:00:00,DAILY_539,30,0.9714067246964783,0.9974340416326741,0.08187134502923976,0.0011634920270411353,0
112000043,2023-02-20T00:00:00,DAILY_539,150,0.9917179061681092,0.9964632277463138,0.08187134502923976,0.00011728472936811674,0
112000043,2023-02-20T00:00:00,DAILY_539,500,0.998364541065427,0.9994962479214762,0.1111111111111111,1.565357951560653e-05,0
112000015,2023-02-20T00:00:00,POWER_LOTTO,30,0.9809001085085356,1.0121147033199438,0.08187134502923976,0.0,0
112000015,2023-02-20T00:00:00,POWER_LOTTO,150,0.9962887931555087,1.0033600814540033,0.08187134502923976,0.0,0
112000015,2023-02-20T00:00:00,POWER_LOTTO,500,0.9987240913970757,1.0000361912908342,0.08187134502923976,0.0,0
112000027,2023-02-21T00:00:00,BIG_LOTTO,30,0.9669113439789043,0.9895687916070426,0.1111111111111111,0.0,0
112000027,2023-02-21T00:00:00,BIG_LOTTO,150,0.9941868783071762,1.000120797356977,0.05263157894736842,0.0,0
112000027,2023-02-21T00:00:00,BIG_LOTTO,500,0.9990113541167969,1.0004719573083034,0.08187134502923976,0.0,0
112000044,2023-02-21T00:00:00,DAILY_539,30,0.9696776736736221,0.9938067534440138,0.1111111111111111,-0.0017290510228561429,0
112000044,2023-02-21T00:00:00,DAILY_539,150,0.9918330510899168,0.9965730402056933,0.11455108359133127,0.00011514492180764169,0
112000044,2023-02-21T00:00:00,DAILY_539,500,0.9983927595774434,0.9995428504781414,0.1111111111111111,2.8218512016398023e-05,0
112000046,2023-02-23T00:00:00,DAILY_539,30,0.9739057380472094,0.9985940012743183,0.11455108359133127,0.004228064373587248,0
112000046,2023-02-23T00:00:00,DAILY_539,150,0.9918454544189045,0.9964876865109588,0.08187134502923976,1.2403328987664608e-05,0
112000046,2023-02-23T00:00:00,DAILY_539,500,0.9983299325177982,0.9994878609958078,0.1437908496732026,-6.282705964522073e-05,0
112000016,2023-02-23T00:00:00,POWER_LOTTO,30,0.9845297592601854,1.0150157935078474,0.1437908496732026,0.0,0
112000016,2023-02-23T00:00:00,POWER_LOTTO,150,0.9963005442408025,1.0032087797933493,0.08187134502923976,0.0,0
112000016,2023-02-23T00:00:00,POWER_LOTTO,500,0.9986874120738715,1.0000247066934316,0.11455108359133127,0.0,0
112000028,2023-02-24T00:00:00,BIG_LOTTO,30,0.9660241932057739,0.987111266268548,0.08187134502923976,0.0,0
112000028,2023-02-24T00:00:00,BIG_LOTTO,150,0.994382266686228,1.0001659283955548,0.08187134502923976,0.0,0
112000028,2023-02-24T00:00:00,BIG_LOTTO,500,0.9989955443217053,1.000506553274134,0.08187134502923976,0.0,0
112000047,2023-02-24T00:00:00,DAILY_539,30,0.9730795353541691,0.9979177874384015,0.11455108359133127,-0.0008262026930402344,0
112000047,2023-02-24T00:00:00,DAILY_539,150,0.9918731412252034,0.9963849110626366,0.18055555555555555,2.7686806298943267e-05,0
112000047,2023-02-24T00:00:00,DAILY_539,500,0.9983132740438094,0.9994817769791898,0.1437908496732026,-1.6658473988795386e-05,0
112000049,2023-02-27T00:00:00,DAILY_539,30,0.9706061821428225,0.9953813008773905,0.08187134502923976,-0.002473353211346674,0
112000049,2023-02-27T00:00:00,DAILY_539,150,0.9913944773717807,0.9959327665987668,0.18055555555555555,-0.0004786638534227672,0
112000049,2023-02-27T00:00:00,DAILY_539,500,0.9982404910380127,0.9993935370940885,0.1111111111111111,-7.278300579671715e-05,0
112000017,2023-02-27T00:00:00,POWER_LOTTO,30,0.9841956497574611,1.016400096048586,0.1111111111111111,0.0,0
112000017,2023-02-27T00:00:00,POWER_LOTTO,150,0.996561454385137,1.003728387629741,0.18055555555555555,0.0,0
112000017,2023-02-27T00:00:00,POWER_LOTTO,500,0.9986662380893516,1.0000329023400756,0.08187134502923976,0.0,0
112000029,2023-02-28T00:00:00,BIG_LOTTO,30,0.9660241932057739,0.9884638837418845,0.08187134502923976,0.0,0
112000029,2023-02-28T00:00:00,BIG_LOTTO,150,0.9943248998363733,1.0004584675562653,0.1111111111111111,0.0,0
112000029,2023-02-28T00:00:00,BIG_LOTTO,500,0.9990262703904841,1.0005607609148508,0.08187134502923976,0.0,0
112000050,2023-02-28T00:00:00,DAILY_539,30,0.97094001041868,0.9959988302315088,0.05263157894736842,0.000333828275857595,0
112000050,2023-02-28T00:00:00,DAILY_539,150,0.9916296235836869,0.9963955016802479,0.18055555555555555,0.0002351462119062342,0
112000050,2023-02-28T00:00:00,DAILY_539,500,0.9983078167488598,0.9994816116551665,0.1111111111111111,6.732571084711036e-05,0
112000052,2023-03-02T00:00:00,DAILY_539,30,0.9694663482252753,0.993971447386821,0.02631578947368421,-0.0014736621934047234,0
112000052,2023-03-02T00:00:00,DAILY_539,150,0.9922471161162437,0.9969601944068025,0.18055555555555555,0.0006174925325568292,0
112000052,2023-03-02T00:00:00,DAILY_539,500,0.998444268289421,0.9996203559240161,0.08187134502923976,0.0001364515405611888,0
112000018,2023-03-02T00:00:00,POWER_LOTTO,30,0.9836568324094789,1.0159109563816733,0.05263157894736842,0.0,0
112000018,2023-03-02T00:00:00,POWER_LOTTO,150,0.996108862482858,1.002785732787982,0.18055555555555555,0.0,0
112000018,2023-03-02T00:00:00,POWER_LOTTO,500,0.9986249222025185,0.9998916461886938,0.08187134502923976,0.0,0
112000030,2023-03-03T00:00:00,BIG_LOTTO,30,0.967035716705548,0.9926443611754591,0.08187134502923976,0.0,0
112000030,2023-03-03T00:00:00,BIG_LOTTO,150,0.9944362398853202,1.0004076496918282,0.1437908496732026,0.0,0
112000030,2023-03-03T00:00:00,BIG_LOTTO,500,0.9990220091997377,1.0004830695276923,0.08187134502923976,0.0,0
112000053,2023-03-03T00:00:00,DAILY_539,30,0.9647020542736614,0.9890642669499421,0.05263157894736842,-0.004764293951613929,0
112000053,2023-03-03T00:00:00,DAILY_539,150,0.9919396689118273,0.9966445197947007,0.18055555555555555,-0.00030744720441644446,0
112000053,2023-03-03T00:00:00,DAILY_539,500,0.998448682983628,0.9996219310141318,0.1111111111111111,4.4146942069778206e-06,0
112000055,2023-03-06T00:00:00,DAILY_539,30,0.9630911552894291,0.9878118843558056,0.05263157894736842,-0.0016108989842322785,0
112000055,2023-03-06T00:00:00,DAILY_539,150,0.9920767288739053,0.9966774258053694,0.18055555555555555,0.0001370599620780233,0
112000055,2023-03-06T00:00:00,DAILY_539,500,0.9984532319002368,0.9996276373658939,0.1111111111111111,4.548916608837494e-06,0
112000019,2023-03-06T00:00:00,POWER_LOTTO,30,0.9837011292399465,1.0197288984012314,0.08187134502923976,0.0,0
112000019,2023-03-06T00:00:00,POWER_LOTTO,150,0.996122377978063,1.0027796905497215,0.18055555555555555,0.0,0
112000019,2023-03-06T00:00:00,POWER_LOTTO,500,0.9986306072663426,0.9998940039534117,0.08187134502923976,0.0,0
112000031,2023-03-07T00:00:00,BIG_LOTTO,30,0.9662473792607428,0.9913462136534473,0.02631578947368421,0.0,0
112000031,2023-03-07T00:00:00,BIG_LOTTO,150,0.994645553927796,1.0005935023072148,0.1111111111111111,0.0,0
112000031,2023-03-07T00:00:00,BIG_LOTTO,500,0.9990197068671248,1.0004735788935513,0.08187134502923976,0.0,0
112000056,2023-03-07T00:00:00,DAILY_539,30,0.9642220650607991,0.9882415458729534,0.05555555555555555,0.0011309097713699812,0
112000056,2023-03-07T00:00:00,DAILY_539,150,0.992067692328479,0.9967078553359562,0.18055555555555555,-9.03654542627752e-06,0
112000056,2023-03-07T00:00:00,DAILY_539,500,0.9984635804244891,0.9996382759630376,0.1111111111111111,1.0348524252301594e-05,0
112000058,2023-03-09T00:00:00,DAILY_539,30,0.9638880285646817,0.9866000081255359,0.1111111111111111,-0.00033403649611740693,0
112000058,2023-03-09T00:00:00,DAILY_539,150,0.9922337083597998,0.9966840168064547,0.11455108359133127,0.00016601603132082587,0
112000058,2023-03-09T00:00:00,DAILY_539,500,0.9984776401532572,0.9996734295002923,0.11455108359133127,1.4059728768112123e-05,0
112000020,2023-03-09T00:00:00,POWER_LOTTO,30,0.9851420742337733,1.0194437848065097,0.1111111111111111,0.0,0
112000020,2023-03-09T00:00:00,POWER_LOTTO,150,0.9960434669670717,1.0024289332528744,0.17647058823529413,0.0,0
112000020,2023-03-09T00:00:00,POWER_LOTTO,500,0.9986300519170378,0.9999023134881212,0.11455108359133127,0.0,0
112000032,2023-03-10T00:00:00,BIG_LOTTO,30,0.9688170188661646,0.9943287101485385,0.1111111111111111,0.0,0
112000032,2023-03-10T00:00:00,BIG_LOTTO,150,0.9950263036490673,1.000643966524162,0.08187134502923976,0.0,0
112000032,2023-03-10T00:00:00,BIG_LOTTO,500,0.9989775881147019,1.000397358480607,0.08187134502923976,0.0,0
112000059,2023-03-10T00:00:00,DAILY_539,30,0.9638880285646819,0.98677398709534,0.1111111111111111,2.220446049250313e-16,0
112000059,2023-03-10T00:00:00,DAILY_539,150,0.9926253051206628,0.997025726372357,0.11455108359133127,0.0003915967608629778,0
112000059,2023-03-10T00:00:00,DAILY_539,500,0.9985169625017123,0.9997055060053779,0.1437908496732026,3.932234845505089e-05,0
112000061,2023-03-13T00:00:00,DAILY_539,30,0.9616700641827867,0.9849795924886018,0.17647058823529413,-0.0022179643818952544,0
112000061,2023-03-13T00:00:00,DAILY_539,150,0.9924379977738633,0.9968896414618715,0.08187134502923976,-0.00018730734679950345,0
112000061,2023-03-13T00:00:00,DAILY_539,500,0.9985213410479145,0.9996996782438461,0.1437908496732026,4.378546202166156e-06,0
112000021,2023-03-13T00:00:00,POWER_LOTTO,30,0.9847975700266272,1.0207575720766007,0.1437908496732026,0.0,0
112000021,2023-03-13T00:00:00,POWER_LOTTO,150,0.996146599646608,1.0024821202681296,0.1437908496732026,0.0,0
112000021,2023-03-13T00:00:00,POWER_LOTTO,500,0.9986446246339008,0.9998848147413568,0.1437908496732026,0.0,0
112000033,2023-03-14T00:00:00,BIG_LOTTO,30,0.9678724578936013,0.995776225797802,0.1437908496732026,0.0,0
112000033,2023-03-14T00:00:00,BIG_LOTTO,150,0.9949223341593844,1.0005168914699432,0.11455108359133127,0.0,0
112000033,2023-03-14T00:00:00,BIG_LOTTO,500,0.9989979930010242,1.0003965261529262,0.1111111111111111,0.0,0
112000062,2023-03-14T00:00:00,DAILY_539,30,0.9597657310253983,0.9833350565425233,0.1437908496732026,-0.0019043331573883604,0
112000062,2023-03-14T00:00:00,DAILY_539,150,0.9926553476784459,0.9971005954140296,0.05263157894736842,0.00021734990458255332,0
112000062,2023-03-14T00:00:00,DAILY_539,500,0.9985605349719294,0.9997394775530779,0.1437908496732026,3.919392401496857e-05,0
112000064,2023-03-16T00:00:00,DAILY_539,30,0.9573251682899826,0.9777412418667604,0.1111111111111111,-0.002440562735415708,0
112000064,2023-03-16T00:00:00,DAILY_539,150,0.9930015497144725,0.9974311719364534,0.08187134502923976,0.0003462020360266438,0
112000064,2023-03-16T00:00:00,DAILY_539,500,0.9986226923364934,0.9997937959612985,0.1437908496732026,6.215736456394172e-05,0
112000022,2023-03-16T00:00:00,POWER_LOTTO,30,0.9841900148916233,1.0191607622583507,0.1437908496732026,0.0,0
112000022,2023-03-16T00:00:00,POWER_LOTTO,150,0.996161318270413,1.0021954516412108,0.1437908496732026,0.0,0
112000022,2023-03-16T00:00:00,POWER_LOTTO,500,0.9986435073945908,0.9998250533408625,0.1111111111111111,0.0,0
112000034,2023-03-17T00:00:00,BIG_LOTTO,30,0.9740482741309443,1.0032930356524827,0.21323529411764708,0.0,0
112000034,2023-03-17T00:00:00,BIG_LOTTO,150,0.9949566207982428,1.000487787879828,0.1437908496732026,0.0,0
112000034,2023-03-17T00:00:00,BIG_LOTTO,500,0.9990138022835932,1.0003923941701949,0.1437908496732026,0.0,0
112000065,2023-03-17T00:00:00,DAILY_539,30,0.959176722140349,0.9804655686555714,0.11455108359133127,0.0018515538503663942,0
112000065,2023-03-17T00:00:00,DAILY_539,150,0.9929762509868276,0.9975032052746831,0.1111111111111111,-2.5298727644895713e-05,0
112000065,2023-03-17T00:00:00,DAILY_539,500,0.998609191802583,0.9997846845531879,0.1437908496732026,-1.350053391035999e-05,0
112000067,2023-03-20T00:00:00,DAILY_539,30,0.9619141801070642,0.9825954498688607,0.11455108359133127,0.0027374579667152066,0
112000067,2023-03-20T00:00:00,DAILY_539,150,0.9933889571551789,0.9977838567394667,0.08187134502923976,0.0004127061683513178,0
112000067,2023-03-20T00:00:00,DAILY_539,500,0.9986495425256514,0.9998235326139387,0.1437908496732026,4.035072306840526e-05,0
112000023,2023-03-20T00:00:00,POWER_LOTTO,30,0.9825257307177646,1.0143283414604018,0.11455108359133127,0.0,0
112000023,2023-03-20T00:00:00,POWER_LOTTO,150,0.995966808291674,1.0016699025384448,0.1437908496732026,0.0,0
112000023,2023-03-20T00:00:00,POWER_LOTTO,500,0.9986347059026865,0.9998012529931882,0.1437908496732026,0.0,0
112000035,2023-03-21T00:00:00,BIG_LOTTO,30,0.9753790819606235,1.0053507125164283,0.1437908496732026,0.0,0
112000035,2023-03-21T00:00:00,BIG_LOTTO,150,0.9952238698204188,1.0006795191041367,0.08187134502923976,0.0,0
112000035,2023-03-21T00:00:00,BIG_LOTTO,500,0.9990168995056838,1.0003349755861923,0.1111111111111111,0.0,0
112000068,2023-03-21T00:00:00,DAILY_539,30,0.9599332013129002,0.981616294620478,0.08187134502923976,-0.0019809787941640344,0
112000068,2023-03-21T00:00:00,DAILY_539,150,0.993232953924951,0.9976790974894153,0.11455108359133127,-0.00015600323022790796,0
112000068,2023-03-21T00:00:00,DAILY_539,500,0.9986840844422428,0.9998351218033127,0.1437908496732026,3.454191659135741e-05,0
112000070,2023-03-23T00:00:00,DAILY_539,30,0.956856451982294,0.9789441857914996,0.11455108359133127,-0.003076749330606199,0
112000070,2023-03-23T00:00:00,DAILY_539,150,0.9928704720828554,0.9973229348916526,0.11455108359133127,-0.00036248184209564105,0
112000070,2023-03-23T00:00:00,DAILY_539,500,0.9986844809992088,0.9998387589764371,0.1437908496732026,3.965569660424606e-07,0
112000024,2023-03-23T00:00:00,POWER_LOTTO,30,0.9804425696839001,1.0153249424727295,0.11455108359133127,0.0,0
112000024,2023-03-23T00:00:00,POWER_LOTTO,150,0.9958631569086114,1.0018348507571715,0.1437908496732026,0.0,0
112000024,2023-03-23T00:00:00,POWER_LOTTO,500,0.9986806461476556,0.9998330003712136,0.1437908496732026,0.0,0
112000036,2023-03-24T00:00:00,BIG_LOTTO,30,0.9744318059346708,1.0053202281093783,0.21323529411764708,0.0,0
112000036,2023-03-24T00:00:00,BIG_LOTTO,150,0.9952080144180947,1.0007502989159878,0.08187134502923976,0.0,0
112000036,2023-03-24T00:00:00,BIG_LOTTO,500,0.9990104256039335,1.0003075111076563,0.08187134502923976,0.0,0
112000071,2023-03-24T00:00:00,DAILY_539,30,0.9598804220058789,0.9829293952706164,0.11455108359133127,0.0030239700235848987,0
