relative_path,path,size_bytes,mtime_epoch,mtime_utc
.claude/worktrees/zen-gates-ff6802/lottery_api/data/lottery_v2.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/.claude/worktrees/zen-gates-ff6802/lottery_api/data/lottery_v2.db-shm,32768,1780304158,2026-06-01T08:55:58.186116+00:00
.claude/worktrees/zen-gates-ff6802/lottery_api/data/lottery_v2.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/.claude/worktrees/zen-gates-ff6802/lottery_api/data/lottery_v2.db-wal,0,1780304158,2026-06-01T08:55:58.218266+00:00
.claude/worktrees/zen-gates-ff6802/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/.claude/worktrees/zen-gates-ff6802/lottery_v2.db,0,1779953073,2026-05-28T07:24:33.325181+00:00
.claude/worktrees/zen-gates-ff6802/tools/data/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/.claude/worktrees/zen-gates-ff6802/tools/data/lottery_v2.db,28672,1779953074,2026-05-28T07:24:34.361710+00:00
backups/lottery_v2_pre_p0_20260519_192547.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p0_20260519_192547.db,14958592,1779853421,2026-05-27T03:43:41.232939+00:00
backups/lottery_v2_pre_p0_20260519_192547.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p0_20260519_192547.db-shm,32768,1780885920,2026-06-08T02:32:00.226483+00:00
backups/lottery_v2_pre_p0_20260519_192547.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p0_20260519_192547.db-wal,0,1779860931,2026-05-27T05:48:51.602815+00:00
backups/lottery_v2_pre_p16_biglotto_remaining_apply_20260520.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p16_biglotto_remaining_apply_20260520.db,14958592,1779853421,2026-05-27T03:43:41.267009+00:00
backups/lottery_v2_pre_p16_biglotto_remaining_apply_20260520.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p16_biglotto_remaining_apply_20260520.db-shm,32768,1780885920,2026-06-08T02:32:00.260403+00:00
backups/lottery_v2_pre_p16_biglotto_remaining_apply_20260520.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p16_biglotto_remaining_apply_20260520.db-wal,0,1779860931,2026-05-27T05:48:51.611784+00:00
backups/lottery_v2_pre_p66_wave6_20260525_093850.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p66_wave6_20260525_093850.db,36630528,1779853421,2026-05-27T03:43:41.338742+00:00
backups/lottery_v2_pre_p66_wave6_20260525_093850.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p66_wave6_20260525_093850.db-shm,32768,1780885920,2026-06-08T02:32:00.287950+00:00
backups/lottery_v2_pre_p66_wave6_20260525_093850.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p66_wave6_20260525_093850.db-wal,0,1779860931,2026-05-27T05:48:51.621386+00:00
backups/lottery_v2_pre_p66_wave6_20260526_044224.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p66_wave6_20260526_044224.db,36630528,1779853421,2026-05-27T03:43:41.407110+00:00
backups/lottery_v2_pre_p66_wave6_20260526_044224.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p66_wave6_20260526_044224.db-shm,32768,1780885920,2026-06-08T02:32:00.314601+00:00
backups/lottery_v2_pre_p66_wave6_20260526_044224.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p66_wave6_20260526_044224.db-wal,0,1779860931,2026-05-27T05:48:51.632173+00:00
backups/lottery_v2_pre_p7_controlled_apply_20260520.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p7_controlled_apply_20260520.db,14958592,1779853421,2026-05-27T03:43:41.447551+00:00
backups/lottery_v2_pre_p7_controlled_apply_20260520.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p7_controlled_apply_20260520.db-shm,32768,1780885920,2026-06-08T02:32:00.339824+00:00
backups/lottery_v2_pre_p7_controlled_apply_20260520.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/lottery_v2_pre_p7_controlled_apply_20260520.db-wal,0,1779860931,2026-05-27T05:48:51.641004+00:00
backups/p188_lottery_v2_backup_20260601_153821.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p188_lottery_v2_backup_20260601_153821.db,53374976,1780299501,2026-06-01T07:38:21.427533+00:00
backups/p188_lottery_v2_backup_20260601_153821.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p188_lottery_v2_backup_20260601_153821.db-shm,32768,1780885920,2026-06-08T02:32:00.367015+00:00
backups/p188_lottery_v2_backup_20260601_153821.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p188_lottery_v2_backup_20260601_153821.db-wal,0,1780306560,2026-06-01T09:36:00.608944+00:00
backups/p213h_lottery_v2_backup_20260605_20260605_142219.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p213h_lottery_v2_backup_20260605_20260605_142219.db,99368960,1780640918,2026-06-05T06:28:38.486221+00:00
backups/p213h_lottery_v2_backup_20260605_20260605_142219.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p213h_lottery_v2_backup_20260605_20260605_142219.db-shm,32768,1780885920,2026-06-08T02:32:00.408437+00:00
backups/p213h_lottery_v2_backup_20260605_20260605_142219.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p213h_lottery_v2_backup_20260605_20260605_142219.db-wal,0,1780640539,2026-06-05T06:22:19.611297+00:00
backups/p213l_lottery_v2_backup_20260605_20260605_151715.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p213l_lottery_v2_backup_20260605_20260605_151715.db,99368960,1780644222,2026-06-05T07:23:42.084229+00:00
backups/p213l_lottery_v2_backup_20260605_20260605_151715.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p213l_lottery_v2_backup_20260605_20260605_151715.db-shm,32768,1780885920,2026-06-08T02:32:00.450010+00:00
backups/p213l_lottery_v2_backup_20260605_20260605_151715.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p213l_lottery_v2_backup_20260605_20260605_151715.db-wal,0,1780643840,2026-06-05T07:17:20.302543+00:00
backups/p247b_lottery_v2_backup_20260606_113816.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p247b_lottery_v2_backup_20260606_113816.db,99368960,1780643847,2026-06-05T07:17:27.455674+00:00
backups/p247b_lottery_v2_backup_20260606_113816.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p247b_lottery_v2_backup_20260606_113816.db-shm,32768,1780885920,2026-06-08T02:32:00.488057+00:00
backups/p247b_lottery_v2_backup_20260606_113816.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/backups/p247b_lottery_v2_backup_20260606_113816.db-wal,0,1780885859,2026-06-08T02:30:59.090774+00:00
claude-code-showcase/data/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/claude-code-showcase/data/lottery_v2.db,167936,1777642325,2026-05-01T13:32:05.557006+00:00
data/lottery.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/data/lottery.db,28672,1774194066,2026-03-22T15:41:06.517928+00:00
data/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/data/lottery_v2.db,217088,1780983630,2026-06-09T05:40:30.329396+00:00
lottery-api/data/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery-api/data/lottery_v2.db,28672,1774194066,2026-03-22T15:41:06.711713+00:00
lottery.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery.db,0,1774194066,2026-03-22T15:41:06.711758+00:00
lottery_api/data/lottery.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery_api/data/lottery.db,11202560,1768296126,2026-01-13T09:22:06.344504+00:00
lottery_api/data/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery_api/data/lottery_v2.db,99368960,1782797930,2026-06-30T05:38:50.679389+00:00
lottery_api/data/lottery_v2.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery_api/data/lottery_v2.db-shm,32768,1782797934,2026-06-30T05:38:54.434908+00:00
lottery_api/data/lottery_v2.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery_api/data/lottery_v2.db-wal,0,1782797930,2026-06-30T05:38:50.679923+00:00
lottery_api/lottery-api/data/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery_api/lottery-api/data/lottery_v2.db,28672,1767852059,2026-01-08T06:00:59.580738+00:00
lottery_api/lottery.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery_api/lottery.db,0,1764914818,2025-12-05T06:06:58.263096+00:00
lottery_api/lottery_api/data/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery_api/lottery_api/data/lottery_v2.db,28672,1769347607,2026-01-25T13:26:47.236835+00:00
lottery_api/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery_api/lottery_v2.db,167936,1776615833,2026-04-19T16:23:53.203861+00:00
lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/lottery_v2.db,0,1774194067,2026-03-22T15:41:07.070250+00:00
outputs/research/power_lotto/p184_rehearsal/lottery_v2_p184_temp_rehearsal_20260601.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/outputs/research/power_lotto/p184_rehearsal/lottery_v2_p184_temp_rehearsal_20260601.db,80494592,1780295701,2026-06-01T06:35:01.407475+00:00
outputs/research/power_lotto/p184_rehearsal/lottery_v2_p184_temp_rehearsal_20260601.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/outputs/research/power_lotto/p184_rehearsal/lottery_v2_p184_temp_rehearsal_20260601.db-shm,32768,1780386228,2026-06-02T07:43:48.475095+00:00
outputs/research/power_lotto/p184_rehearsal/lottery_v2_p184_temp_rehearsal_20260601.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/outputs/research/power_lotto/p184_rehearsal/lottery_v2_p184_temp_rehearsal_20260601.db-wal,0,1780295701,2026-06-01T06:35:01.408541+00:00
outputs/research/power_lotto/p185_rehearsal/lottery_v2_p185_temp_rehearsal_20260601.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/outputs/research/power_lotto/p185_rehearsal/lottery_v2_p185_temp_rehearsal_20260601.db,80494592,1780296761,2026-06-01T06:52:41.708079+00:00
outputs/research/power_lotto/p185_rehearsal/lottery_v2_p185_temp_rehearsal_20260601.db-shm,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/outputs/research/power_lotto/p185_rehearsal/lottery_v2_p185_temp_rehearsal_20260601.db-shm,32768,1780386228,2026-06-02T07:43:48.725672+00:00
outputs/research/power_lotto/p185_rehearsal/lottery_v2_p185_temp_rehearsal_20260601.db-wal,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/outputs/research/power_lotto/p185_rehearsal/lottery_v2_p185_temp_rehearsal_20260601.db-wal,0,1780296761,2026-06-01T06:52:41.953366+00:00
tools/data/lottery_v2.db,/Users/kelvin/Kelvin-WorkSpace/LotteryNew/tools/data/lottery_v2.db,28672,1774194068,2026-03-22T15:41:08.686846+00:00
