strategy_id,governance_status,failure_stage,reason_code,target_draw,replicate_id,detailed_reason
history::tools/ai_config_optimizer.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_115000003.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_banker_accuracy.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_banker_plus_kill.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_biglotto_special.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/analyze_cooccurrence.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_draw_115000019.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/analyze_draw_115000021.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_draw_115000023.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_jackpot_history.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_market_temperature.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_number_chains.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_pairings.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_prediction_115000019.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/analyze_specific_draw.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_theoretical_vs_actual.py,candidate,preflight,MISSING_ENTRYPOINT,,,No approved causal entrypoint is committed for this historical surface.
history::tools/analyze_top_n_for_2.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/analyze_trios.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/arbitrage_analysis.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/audit_49lotto_irap_roi.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_big_lotto_3bet.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_big_lotto_baseline.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_big_lotto_hyper.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_big_lotto_rigorous.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_cluster_potential.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_ensemble_weights.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_expert_overlap.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_methods_biglotto.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_p262a_replay_strategy_coverage.py,deprecated,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_p263a_d3_strategy_status_coverage.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_raw_experts.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/audit_regime_correlation.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_scientific_integrity.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/audit_strategies_150.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/auto_discovery_agent.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/auto_discovery_biglotto.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/auto_optimizer_alpha.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/auto_optimizer_v2.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest/backtest_top3_methods_2025.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest/benchmark_dual_bet.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/backtest/big_lotto_2025_tournament.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest/optimize_training_window.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_10bet_biglotto.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_150_biglotto.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_2bet_orthogonal.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_39lotto_comprehensive.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/backtest_4expert.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_500_biglotto.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_5bets.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_6bets_optimized.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_6expert.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_7bets_optimized.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_7expert.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_ai_dominant.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_alpha_20.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_alpha_20_kill_5.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_alpha_20_kill_consecutive.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_alpha_20_no_kill.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_alpha_zero_portfolio.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_anomaly_regression.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_apriori.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_arima_500.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_arima_multi_term.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_bayesian_single.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_best_of_best_2bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_big_lotto_3bet.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_big_lotto_orthogonal_5bet.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_2bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_biglotto_2bet_v2.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_biglotto_3bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_biglotto_5bet_ts3markov.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_6bet.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_6bet_ewma.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_7bet_optimized.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_7me.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_biglotto_coldpool_15.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_comprehensive.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_biglotto_deviation_markov.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_biglotto_enhancements.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_hot_stop_rebound.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_markov_4bet.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_p0_2bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_biglotto_portfolio.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_triple_strike.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_biglotto_triple_strike_original.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_biglotto_triple_strike_v2.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_cluster_pivot_biglotto.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/backtest_conditional_prob_2bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_consensus_20.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_direction_3.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/backtest_diversified_2bet.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/backtest_diversified_3bet.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_echo_aware.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_echo_phase2.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_fcf_vs_ts3.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_gap_dynamic_1500.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_graph_method.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_high_prize_elite.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_hot_window.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_hpsb_150.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_hpsb_200.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_hpsb_v2.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_latest_200_integrated.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_lstm_500_tuning.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_markov_repeat_exception.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_meta_ensemble.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_ml_comprehensive_2025_biglotto.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_moderate_selection.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/backtest_must_hit.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_must_not_hit.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_negative_selection_2bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_negative_selector.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_optimized_multi_bet.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_orthogonal_3bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_orthogonal_graph.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_p0p1_upgrade.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/backtest_p1_dynamic.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_perball_lstm.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_phase1_comparison.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_phase2_comparison.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_power_pivot_biglotto.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_quad_strike.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_radical_strategy.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_single_precision.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_smart_2bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_smart_3bet_200.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_smart_p1_integrated_200.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_strategy_1.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_strategy_2.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_structural_3bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_structural_ai.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/backtest_structural_group.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_sum_constraint.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/backtest_synergy_2.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/baseline_validator.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/benchmark_cluster_size.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/benchmark_new_strategies.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/big649_no_db_strategy_output_adapter.py,deprecated,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/big649_one_shot_publication_runner.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/big649_real_publication_runner.py,deprecated,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/big_lotto_dual_path.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/big_lotto_exhaustive_audit.py,candidate,preflight,DATA_LEAKAGE_RISK,,,Outcome-aware evaluator consumes the target result and is excluded.
history::tools/biglotto_2bet_hedging.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/biglotto_diversified_ensemble.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/biglotto_diversified_ensemble_v6.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/biglotto_diversified_ensemble_v6_backup.py,deprecated,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/biglotto_special_v4.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/biglotto_triple_strike.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/biglotto_zonal_pruning.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/champion_tuning.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/champion_tuning_v2.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/chaos_structural_invariant.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/check_7expert_overfitting.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/check_all_overfitting.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/check_db_dates.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/clean_database_big_lotto_only.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/compare_random_vs_smart.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/convert_taiwan_lottery_csv.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/coverage_strategy_research.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/covering_research.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/covering_strategy_research.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/debug_db_draws.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/debug_lottery_types.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/deep_review_115000007.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/diag_pool_efficiency.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/diagnose_ai_loading.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/discover_regime_hmm.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/discover_symbolic.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/download_lottery_data.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/draw_115000008_analysis.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/dump_db_tail.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/dynamic_frequency_predictor.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/edge_splicer.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/edge_splicer_5bet.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/edge_splicer_v2.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/eval_traits_115000021.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/evaluate_2_3_bets.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/evaluate_big_lotto_synergy.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/evaluate_big_lotto_v1.py,deprecated,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/evaluate_combinations.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/evaluate_concentrator.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/evaluate_strategies.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/evo_audit_rigorous.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/evolving_strategy_engine/data_loader.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/evolving_strategy_engine/evaluator.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/evolving_strategy_engine/evolution_engine.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/exhaustive_feature_analyzer.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/exhaustive_feature_sweep.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/exhaustive_feature_sweep_v2.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/exhaustive_nbet_benchmark.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/experimental/analyze_target_prediction.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/experimental/compare_models.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/experimental/evaluate_user_numbers.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/experimental/reproduce_issue.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/experimental/run_benchmark_and_report.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/experimental/train_lstm_model.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/explore_1_markov_window.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/explore_3_midfreq_analysis.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/feasibility_benchmark_biglotto.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/final_draw_v11.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/final_extreme_audit_49lotto.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/final_verify_ufe.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/find_best_success_rate.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/find_best_test_periods.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/find_draw_db.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/fix_database_data.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/generate_2_3_bets.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/generate_final_predictions.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/generate_realistic_data.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/generate_v7_predictions.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/get_more_bets.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/gridsearch_echo_weight.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/gridsearch_echo_weight_v2.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
